tag,genus,species,division,updated,treeID,XTOP,YTOP,ZTOP,zmax,zmean,zsd,zskew,zkurt,zentropy,pzabovezmean,pzabove2,zq5,zq10,zq15,zq20,zq25,zq30,zq35,zq40,zq45,zq50,zq55,zq60,zq65,zq70,zq75,zq80,zq85,zq90,zq95,zpcum1,zpcum2,zpcum3,zpcum4,zpcum5,zpcum6,zpcum7,zpcum8,zpcum9,itot,imax,imean,isd,iskew,ikurt,ipground,ipcumzq10,ipcumzq30,ipcumzq50,ipcumzq70,ipcumzq90,p1th,p2th,p3th,p4th,p5th,pground,n,area
4717,Acer,rubrum,Broadleaf,NA,32,481232.24,5456998.88,14.76,14.76,7.007207107162688,4.282181080539126,-0.4446829422782023,2.0703471108665177,0.9000338326521843,56.35757912270961,79.34480843975568,0,0,0,1.21,4.65,5.5600000000000005,6.07,6.640000000000001,7.18,7.78,8.410000000000002,8.950000000000001,9.5,9.860000000000001,10.24,10.78,11.4,12.02,12.86,20.11111111111111,21.61111111111111,23.944444444444443,33.44444444444444,46.55555555555556,59.27777777777778,75.83333333333333,88.33333333333333,96.22222222222223,1030037,1402,571.9250416435314,259.2894423876121,0.0444532176814792,2.605376367053243,23.47672947670812,23.47672947670812,32.21864845631759,49.54656968633165,68.09648585439164,89.25834703025231,62.35424764019989,29.594669627984455,7.329261521377013,0.6107717934480844,0.11104941699056081,18.822876179900057,1801,119.0616000065397
5571,Thuja,plicata,Coniferous,NA,6251,481729.89,5456569.88,18.8,18.8,8.423786620026235,4.407992845034629,-0.4597409299172595,2.666817244688981,0.881778027684897,56.930476606908606,86.79492785308264,0,0,3.469500000000001,5.206,6.16,6.76,7.44,8.012,8.63,9.094999999999999,9.540000000000001,9.97,10.36,10.801000000000004,11.44,12.08,12.81,13.577000000000007,14.873499999999996,13.186092280778483,15.83205773015526,21.71441067133173,35.84080472337634,53.11611633500984,73.62781543844304,86.96698010059042,95.64837087251257,98.60048108462716,2868133,1411,627.0513773502405,278.8393021506516,-0.18014938587892335,2.2169653434646346,13.78785432893105,13.78785432893105,28.025373997649343,47.55574445118131,68.48765381521707,89.35708351042298,58.94184521206821,32.05072146917359,8.220376038478355,0.765194578049847,0.021862702229995628,12.505465675557497,4574,155.6202000056954
4646,Tsuga,heterophylla,Coniferous,NA,1717,481322.59,5456876.04,14.73,14.73,7.155571776155718,4.624943977836984,-0.43722987761670545,1.7961115863512807,0.8547424377780534,56.56934306569343,77.37226277372264,0,0,0,0,4.0200000000000005,4.882999999999999,5.2135,6.296000000000001,7.529,8.885000000000002,9.445500000000001,9.856000000000002,10.25,10.67,10.957500000000001,11.298000000000002,11.7185,12.38,13.06,22.655298416565163,22.655298416565163,28.25822168087698,38.12423873325213,44.092570036540806,49.817295980511574,65.6516443361754,85.50548112058465,95.85870889159561,614895,1512,748.0474452554745,270.0565762658853,-0.10612376555044936,3.1391829335733217,28.654973613381145,28.654973613381145,37.19350458208312,53.43774140300377,71.45740329649777,90.03683555729027,84.30656934306569,15.085158150851582,0.6082725060827251,0,0,21.532846715328464,822,29.66079999968484
4246,Quercus,rubra,Broadleaf,NA,7820,481583.02,5456454.12,11.64,11.64,5.158425787106447,3.691556034597235,-0.28178854812983717,1.5802114458425633,0.847524858949198,61.46926536731634,68.36581709145428,0,0,0,0.08400000000000035,0.4,1.7879999999999998,3.5550000000000015,5.344,6.007,6.33,6.54,6.78,7.118000000000002,7.72,8.570000000000004,8.85,9.161000000000001,9.452000000000002,9.83,27.47747747747748,33.033033033033036,34.38438438438438,37.087087087087085,43.993993993993996,63.96396396396396,71.32132132132132,87.98798798798798,97.44744744744744,476368,1171,714.1949025487256,259.3461536661464,-0.7017907619920203,2.5989683216246813,20.02422496893158,20.14597957881302,28.59176099150237,48.37100728848285,68.46891478856682,88.80403385617842,69.86506746626686,28.7856071964018,1.3493253373313343,0,0,18.74062968515742,667,68.86199999630986
4282,Quercus,rubra,Broadleaf,NA,8063,481566.52,5456426.68,19.66,19.66,10.589384376616659,5.210578841855145,-0.48044902936480893,2.535886706040342,0.9135054277418426,49.560269011898605,89.60165545783755,0,0.05200000000000017,5.608000000000001,6.65,7.68,8.276,8.744000000000002,9.6,10.14,10.53,11.700000000000001,12.55,13.1,13.86,15,15.780000000000001,16.502000000000002,17.16,17.82,10.403726708074535,10.973084886128365,16.77018633540373,26.345755693581783,42.028985507246375,55.952380952380956,69.56521739130434,79.71014492753623,94.3064182194617,1292194,1182,668.491464045525,270.91542833725384,-0.5457749785157989,2.1972343470182056,6.846882124510715,7.055442139492986,24.453990654654024,45.00183408992767,65.75746366257698,87.72452124061867,66.58044490429384,28.76357992757372,4.345576823590274,0.2586652871184687,0.05173305742369374,9.622348680807036,1933,69.4107000021707
7724,Prunus,cerasifera,Broadleaf,NA,1359,481565.98,5456901.59,3.2800000000000002,3.2800000000000002,2.2594444444444446,1.4191545661201541,-0.8545070049632646,1.8533242019001854,0.5943609377704336,66.66666666666666,66.66666666666666,0,0,0,0,0.925,1.4100000000000001,3.1425,3.16,3.16,3.165,3.1775,3.21,3.2275,3.2350000000000003,3.24,3.2600000000000002,3.27,3.27,3.2800000000000002,27.27272727272727,27.27272727272727,27.27272727272727,33.33333333333333,36.36363636363636,36.36363636363636,36.36363636363636,36.36363636363636,36.36363636363636,41060,1527,1140.5555555555557,297.7114081450063,-1.0448746968169031,3.101837744288455,20.328787140769606,20.328787140769606,24.281539210910864,45.50901120311739,66.70969313200195,91.86312713102777,77.77777777777779,22.22222222222222,0,0,0,22.22222222222222,36,0.8555999999242835
7820,Prunus,serrulata,Broadleaf,NA,3562,481834.09,5456755.43,11.58,11.58,4.30358024691358,4.84016510788681,0.48848341853898875,1.5377232756981514,0.6127733030394996,45.67901234567901,46.913580246913575,0,0,0,0,0,0.03,0.06,0.08,0.12,0.62,4.97,5.820000000000001,6.72,7.340000000000001,8.09000000000001,11.44,11.53,11.55,11.57,53.246753246753244,55.84415584415584,57.14285714285714,57.14285714285714,62.33766233766234,71.42857142857143,79.22077922077922,79.22077922077922,80.51948051948051,75664,1224,934.1234567901234,171.17201747920492,-0.46813031345939715,2.220664103296083,31.468069359272572,31.468069359272572,35.94443857052231,56.687460351025585,71.94306407274264,92.07152674984141,100,0,0,0,0,27.160493827160494,81,1.950300000412669
4352,Thuja,plicata,Coniferous,NA,8979,481657.83,5456340.9,23.330000000000002,23.330000000000002,12.700655151876116,5.312270483260989,-0.5019309611814075,2.5772072582672276,NA,54.43716497915426,95.11614055985706,2.099,4.54,6.698000000000001,8.182,9.34,10.68,11.27,11.71,12.592,13.26,14.109,14.726000000000004,15.404000000000007,16.140000000000008,16.715000000000003,17.484,18.23,19.014000000000006,20.340999999999998,5.429594272076373,10.202863961813843,15.155131264916468,24.940334128878284,39.498806682577566,54.35560859188544,71.47971360381862,87.9474940334129,97.13603818615752,1127745,1400,671.6765932102442,261.68090708639727,-0.4795951144358804,2.4474313340116005,1.8743598951890719,11.357709411258751,30.10086500050987,50.13926020509955,68.50972515949971,89.01560193128766,70.93508040500298,25.96783799880881,2.9184038117927336,0.1786777843954735,0,1.4889815366289458,1679,59.640299997339305
3616,Acer,platanoides,Broadleaf,NA,3295,481921.31,5456779.78,14.18,14.18,7.840456792564762,3.6843678997314364,-0.8690675150469261,2.9161218826831274,NA,58.77002175202689,87.70021752026894,0,0.02,4.078000000000001,5.3100000000000005,6.15,6.757999999999999,7.316000000000002,7.7700000000000005,8.09,8.56,9.14,9.52,9.894000000000005,10.200000000000001,10.53,10.92,11.38,11.844000000000005,12.450000000000001,11.98813056379822,12.997032640949556,15.647873392680516,21.8595450049456,33.13550939663699,49.37685459940653,65.38081107814045,84.72799208704254,96.9139465875371,4021272,1514,795.1892426339728,287.37912080959217,-0.7620668451752595,2.795481094482028,9.715831209627202,9.906367935319969,26.309436417133682,46.2728460049457,66.8554129141227,88.44937621727652,73.7986948783864,20.941269527387778,4.567925647617164,0.6130116669962428,0.07909827961241843,9.887284951552305,5057,131.6502000022309
5146,Thuja,plicata,Coniferous,NA,12150,481662.4,5456025.36,2.99,2.99,0.4832258064516129,1.0971732986688238,1.841256511586178,4.393073465835171,0.4021467378137845,16.129032258064516,16.129032258064516,0,0,0,0,0,0,0,0,0,0,0,0,0.015000000000000105,0.04,0.04,0.04,1.4850000000000099,2.9300000000000006,2.95,86.66666666666667,86.66666666666667,86.66666666666667,86.66666666666667,86.66666666666667,86.66666666666667,86.66666666666667,86.66666666666667,86.66666666666667,29573,1504,953.9677419354839,349.3038299122955,-0.373286054786184,2.5360137014453805,75.03127853109255,75.03127853109255,75.03127853109255,75.03127853109255,90.73479187096338,96.23643188043147,80.64516129032258,19.35483870967742,0,0,0,64.51612903225806,31,0.8342000005631242
4454,Prunus,serrulata,Broadleaf,NA,10278,481520.97000000003,5456230.19,7.42,7.42,3.265966239813737,2.484286522513397,-0.29559154778950847,1.482141376291711,0.8243347947846295,58.498253783469146,66.23981373690337,0,0,0,0,0,0.03,2.4595000000000002,3.09,3.7,4.16,4.4235,4.712000000000001,5,5.23,5.41,5.63,5.83,6.03,6.3500000000000005,32.731508444962145,33.43040186371579,34.07105416423995,39.196272568433315,45.078625509609786,55.91147350029121,69.3069306930693,87.65288293535235,97.20442632498543,1177412,1328,685.3387660069849,272.23064071881373,-0.3699823764355726,2.3662723099858387,32.137093897463245,32.137093897463245,33.90665289635234,49.147452208742564,68.89584954119712,89.98753197691207,66.70547147846332,28.870779976717113,4.016298020954599,0.4074505238649592,0,29.103608847497092,1718,120.34079999938682
3737,Acer,palmatum,Broadleaf,NA,6369,481957.86,5456560.72,3.15,3.15,2.784090909090909,0.7496771310809747,-2.489541320944219,7.835638078127997,0.6203352658383442,68.18181818181817,90.9090909090909,0.6644999999999996,2.651,2.66,2.662,2.67,2.73,2.9330000000000003,3.0860000000000003,3.14,3.14,3.14,3.146,3.15,3.15,3.15,3.15,3.15,3.15,3.15,0,15.384615384615385,15.384615384615385,15.384615384615385,15.384615384615385,15.384615384615385,15.384615384615385,15.384615384615385,53.846153846153854,31914,1662,1450.6363636363637,121.02284139173125,-0.3614905872161493,2.4801740774226273,0,12.254809801341104,31.2684088487811,58.10302688475277,100,100,95.45454545454545,4.545454545454546,0,0,0,0,22,0.8632999997814652
5581,Quercus,rubra,Broadleaf,NA,6573,481793.62,5456545.82,20.55,20.55,7.630250104210088,6.705331602097079,0.18462413440962647,1.6303554099366695,0.8236086785036366,50.43768236765319,64.66583298596638,0,0,0,0,0,0,0.54600000000004,5.11,6.78,7.69,8.788000000000002,9.896000000000004,11.14,12.292000000000009,13.430000000000009,14.56,15.83,17.194000000000006,18.5,35.352973874374655,37.86826014452474,42.74596998332407,52.3763201778766,61.14508060033352,70.10839355197332,79.23846581434131,87.20122290161201,94.98332406892719,4132873,1399,574.2494094761706,282.307030048563,0.1665329906874953,2.273606916321587,38.682606506418175,38.705181601273495,38.705181601273495,58.614769919133735,75.97547759149627,92.22020613747387,47.061275531471445,34.83395859385855,14.797832430179241,3.0707239127414203,0.23620953174933998,30.62387105738502,7197,167.38040000337156
4580,Thuja,plicata,Coniferous,NA,2865,481141.57,5456800.5,23.67,23.67,18.22199481865285,2.7710396209339154,-0.686346085198854,5.225792340182709,0.7433711351541741,52.76338514680483,99.8272884283247,13.7455,14.267,15.026500000000002,15.530000000000001,16.305,16.93,17.3895,17.77,18.046499999999998,18.475,18.82,19.21,19.56,19.92,20.25,20.656,21.21,21.740000000000002,22.324499999999997,0.17286084701815038,0.17286084701815038,0.17286084701815038,0.25929127052722556,0.34572169403630076,9.593777009507347,27.398444252376837,56.78478824546241,86.25756266205705,889815,1224,768.4067357512953,255.86006504451177,-0.7671345619539195,2.9136058838095407,0.14025387299607223,10.283373510224035,31.54060113619123,51.404393047993125,71.12388530200097,90.47431207610572,80.22452504317789,18.739205526770295,1.0362694300518136,0,0,0.17271157167530224,1158,29.372400003201818
4264,Acer,platanoides,Broadleaf,NA,7738,481630.63,5456456.98,5.97,5.97,1.5335714285714286,2.4318293435280274,1.2761960055331878,2.7849076167459086,0.54693233043468,21.428571428571427,21.428571428571427,0,0,0,0,0,0,0,0.01200000000000001,0.05100000000000003,0.135,0.3450000000000003,0.9300000000000007,1.1190000000000002,1.1300000000000001,1.1300000000000001,3.0420000000000016,5.912,5.938,5.957000000000001,61.53846153846154,84.61538461538461,84.61538461538461,84.61538461538461,84.61538461538461,84.61538461538461,84.61538461538461,84.61538461538461,84.61538461538461,11230,1424,802.1428571428571,399.614787041193,-0.4574757769754416,2.0802269455406615,52.11932324131789,52.11932324131789,52.11932324131789,56.94568121104185,94.90650044523598,97.18610863757792,71.42857142857143,28.57142857142857,0,0,0,42.857142857142854,14,0.571200000509806
3464,Liquidambar,styraciflua,Broadleaf,NA,2113,481865.88,5456849.22,15.11,15.11,6.057392937640872,4.853809088278103,-0.04263823768719059,1.5940929048262613,0.8056575414953949,53.568745304282494,66.8419734535437,0,0,0,0.03,0.05,0.07,4.3740000000000014,5.03,5.79,6.76,7.756000000000004,8.262000000000002,8.67,9.214000000000002,10.27,11.106000000000003,11.632000000000003,12.34,13.3,33.14128256513026,33.31663326653307,35.94689378757515,46.392785571142284,54.15831663326653,69.18837675350701,76.55310621242485,88.40180360721443,96.71843687374749,2424330,1467,607.145003756574,271.49737274515434,0.2850980727730381,2.8593369646228384,23.43600087446841,23.43600087446841,38.4677416028346,54.862663086296,72.08329724088716,90.49923071529041,66.14074630603555,28.249436513899322,5.309291259704483,0.30052592036063114,0,18.50738792887553,3993,119.62020000150446
4016,Cedrus,libani,Coniferous,NA,7435,481354.75,5456481.71,16.19,16.19,6.1843267651888345,4.059753879181538,-0.13116180156345275,2.0491908134184884,0.884615205855634,52.87356321839081,78.57142857142857,0,0,0,1.3480000000000003,2.9625,4.006999999999998,4.93,5.588,5.9365000000000006,6.58,7.1935,7.73,8.262000000000008,8.9,9.33,9.836,10.539000000000001,11.196000000000003,11.987499999999994,21.117502054231718,27.033689400164338,34.01807723911257,49.05505341002465,63.927691043549714,78.30731306491373,90.63270336894001,97.53492193919475,99.0961380443714,728948,2207,598.4794745484401,281.1188001104976,0.7459681229621311,5.54942772594828,23.11179946992104,23.11179946992104,34.41191964310211,52.88182421791403,71.83475364497879,90.72567590555155,65.76354679802957,29.55665024630542,4.597701149425287,0.08210180623973727,0,17.980295566502463,1218,76.3307999993775
4611,Prunus,serrulata,Broadleaf,NA,2077,481229.32,5456855.9,19.84,19.84,7.720523523169438,4.006608157295844,-0.18678723230957137,2.312595354863626,0.8611671095847251,48.355146798726565,90.55535903784931,0,2.540000000000001,3.8190000000000013,4.722,5.22,5.5600000000000005,5.94,6.21,6.62,7.3500000000000005,8.39,9.07,9.72,10.542000000000003,11.175000000000004,11.998000000000001,12.44,12.89,13.593999999999994,9.447983014861997,15.746638358103326,35.20877565463553,52.37084217975938,66.4543524416136,79.65322009907997,97.13375796178345,99.82307147912243,99.82307147912243,1995664,1286,705.9299610894942,273.93992820468816,-0.5541259981803905,2.416595885415722,7.259288136680323,8.730227132423094,28.872896439480794,49.372289122818266,67.09305774920027,88.82837992768322,69.72055182171914,26.176158471878313,3.926423770781747,0.17686593562079944,0,8.171206225680933,2827,223.9510000025118
4377,Populus,nigra,Broadleaf,NA,9065,481608.44,5456331.36,28.67,28.67,13.128991234586243,7.266661963017624,-0.3354265591696721,2.294929469814424,NA,54.791264299509734,86.92616253157036,0,0.09,4.0550000000000015,6.57,8.3,10.22,11.405000000000001,12.49,13.105,13.73,14.790000000000001,15.710000000000004,16.580000000000002,17.34,18.32500000000001,19.79,20.830000000000002,22.050000000000008,24.265,13.42152199762188,18.57907253269917,25.728299643281808,35.211058263971466,52.95778834720571,69.30737217598097,81.15338882282997,92.59809750297265,98.27586206896552,4023004,1567,597.6829594413906,257.1560610559432,-0.10133324721589045,2.482080755633953,9.390346119466946,11.176946381360795,28.77471660480576,48.65903687890939,69.16396304850802,89.50040815271375,56.67805675233992,34.55652949041747,8.037438716386868,0.7279750408557422,0,8.319714752637053,6731,222.2626999963065
4887,Thuja,plicata,Coniferous,NA,3802,481328.89,5456737.7,29.96,29.96,15.178479441427463,7.296962531122222,-0.49614113524054226,2.5119775552398247,0.9322940314455631,56.90457719162141,92.1644685802948,0,3.865999999999999,7.035500000000001,8.421999999999999,10.39,12.030000000000001,13.2395,14.448,15.549500000000002,16.45,17.2235,18.012000000000004,18.86,19.76,20.62,21.666,22.614500000000003,24.213,25.1,7.993791230112533,12.766783081102055,21.342646488164533,29.879705083430345,42.45246410554909,59.837019790454015,77.22157547535895,89.13465269693442,97.24485836243694,1622806,1334,629.4825446082234,257.09657013927597,-0.37727673937828055,2.3803818487471795,9.27153338106958,11.93506802415076,29.68839158839689,48.02527227530586,68.09057891084947,88.8867184370775,69.00698215671063,27.579519006982157,3.1419705197827774,0.23273855702094648,0.038789759503491075,7.370054305663305,2578,69.73020000137407
4006,Quercus,palustris,Broadleaf,NA,8246,481417.69,5456411.28,20.580000000000002,20.580000000000002,12.423740118577076,5.431307142391122,-0.7861891577382247,3.1075295561270484,0.8674554235757215,51.77865612648221,90.95849802371542,0,4.239000000000001,8.2,9.4,10.06,10.409,10.6005,10.950000000000001,11.75,12.88,13.36,13.886000000000005,15.619500000000004,16.61,17.16,17.64,18.245500000000003,18.740000000000002,19.3,9.045971329708353,9.787444389520513,11.02323282254078,15.175481957488877,27.3356401384083,47.89915966386555,61.739990113692535,68.85813148788927,87.83984181908058,1578754,1406,780.0167984189724,288.01998254540285,-0.7052223214311678,2.6536067877735867,8.091887653174593,9.014640659659454,25.644907312982262,45.84900497480925,65.7343702692123,88.26682307693282,74.60474308300395,21.640316205533598,3.458498023715415,0.24703557312252966,0.04940711462450593,8.646245059288537,2024,155.15060000292024
7821,Prunus,serrulata,Broadleaf,NA,3575,481832.06,5456754.5600000005,11.57,11.57,5.04,5.032953226667042,0.23864131579394468,1.234865707587737,NA,43.82022471910113,55.0561797752809,0,0,0,0,0,0.03399999999999999,0.05800000000000004,0.886000000000001,1.9260000000000006,2.91,4.158000000000005,8.38600000000001,9.224000000000002,10.114,10.710000000000006,11.484000000000002,11.53,11.540000000000001,11.55,40.69767441860465,46.51162790697674,52.325581395348834,54.65116279069767,55.81395348837209,56.97674418604651,59.302325581395344,65.11627906976744,73.25581395348837,83471,1394,937.876404494382,185.03628760970096,0.08995413825232974,2.145826309341547,32.49392004408717,35.35239783877035,36.71694360915767,55.62530699284781,70.87611266188257,93.42526146805477,100,0,0,0,0,26.96629213483146,89,1.8810000003511087
4967,Acer,campestre,Broadleaf,NA,6241,481285.48,5456569.23,14.34,14.34,8.530152985074627,4.009832673040977,-0.9097443437750607,2.8718585839525725,0.8916018852551812,58.19029850746269,88.05970149253731,0,0,4.208500000000001,5.808,6.51,7.047000000000001,7.886500000000002,8.32,9.09,9.684999999999999,10.120000000000001,10.46,10.84,11.36,11.67,12.01,12.35,12.71,13.15,11.923866392983767,12.259749953349507,15.338682590035456,19.686508676991977,30.416122410897557,42.22802761709274,53.76002985631648,71.84176152267214,92.1813771225975,4865360,1541,907.7164179104477,264.2671103417227,-1.1175801156646075,3.829787912651005,10.945932058470493,10.945932058470493,30.73630728250325,50.32739612279461,70.65516220793529,90.99760346613611,85.39179104477613,13.955223880597014,0.6343283582089552,0.01865671641791045,0,10.205223880597016,5360,118.56420000398573
5054,Thuja,plicata,Coniferous,NA,10096,481682.02,5456247.48,16.95,16.95,8.801130378933847,4.277962300717249,-0.4135874388398804,2.302247036969801,0.9629811517392627,53.82145150931278,91.00834938985228,0.15,2.176,3.25,5.082000000000001,6.1000000000000005,6.79,7.476,7.91,8.532,9.34,10.168000000000001,10.64,11.040000000000001,11.654000000000002,12.23,12.746000000000004,13.14,13.784000000000006,15.041999999999998,7.455012853470437,15.809768637532136,20.051413881748076,29.94858611825193,44.601542416452446,55.01285347043702,71.52956298200515,88.68894601542416,95.82262210796915,1071465,1402,688.1599229287091,251.88456160982147,-0.5135472145562376,2.882591072490754,6.4870994386190874,12.685435361864364,33.675015049488316,52.65407642806811,71.28006981095976,90.44849808439847,79.25497752087347,19.717405266538215,1.0276172125883107,0,0,4.367373153500321,1557,41.520600002809054
3493,Quercus,palustris,Broadleaf,NA,1851,481897.27,5456868.49,20.09,20.09,9.042712731925784,6.631685251784093,-0.1622616646780677,1.5636202661020782,0.8541402597081469,54.38259756877799,73.5444657709533,0,0,0.02,0.07,0.24,4.635,5.92,6.8,8.6425,9.844999999999999,11.105000000000004,13.01,13.82,14.465,14.96,15.38,15.96,17.205000000000005,18.240000000000002,26.464,29.183999999999997,35.327999999999996,43.872,51.04,56.576,66.208,85.6,93.952,1818485,1683,581.7290467050544,280.82719612035254,0.07451528303823624,2.1620382334021673,18.78943186223697,18.825835791881705,34.59517125519319,49.24962262542721,65.86779654492614,89.07645650087848,56.94177863083814,29.078694817658352,11.45233525271913,2.271273192578375,0.2559181062060141,14.779270633397312,3126,79.64040000338144
5399,Betula,pendula,Broadleaf,NA,8434,481792.39,5456395.49,6.37,6.37,2.8079322033898304,2.044003892829404,-0.3601151838960257,1.5916264128829831,0.8479868945980774,60.84745762711864,66.10169491525424,0,0,0,0,0,0.04699999999999989,2.2645000000000004,2.8680000000000008,3.25,3.545,3.7295000000000003,3.88,4.0870000000000015,4.293,4.4975000000000005,4.7,4.9165,5.141,5.4155,30.560271646859082,30.560271646859082,33.106960950764005,36.502546689303905,43.97283531409168,58.064516129032256,74.02376910016977,89.13412563667232,98.98132427843804,393521,1437,666.9847457627119,287.17976736217565,-0.14649468502021457,2.44183658274648,33.627176186277225,33.627176186277225,34.556224445455264,51.746158400695265,71.69045616371173,91.87565593704021,64.7457627118644,30.847457627118647,4.406779661016949,0,0,28.644067796610166,590,19.51090000103661
4653,Styrax,tetraptera,Broadleaf,NA,1505,481305.2,5456889.47,8.98,8.98,4.938763462305545,2.426834301584602,-0.7840649343103345,2.82899223080301,0.9005075090536568,56.441962504986044,86.23853211009175,0,0,2.8180000000000005,3.4720000000000004,3.83,4.137999999999999,4.45,4.684000000000001,5.04,5.42,5.763000000000002,5.95,6.239000000000003,6.48,6.715000000000002,6.9,7.29,7.73,8.14,13.527533918595372,13.766959297685556,14.40542697525938,21.10933758978452,35.91380686352754,49.76057462090982,66.08140462889067,83.55945730247406,94.41340782122906,1953119,1384,779.0662145991224,261.1931941688342,-0.7645550647303968,2.9390297235664833,11.415126267267892,11.415126267267892,29.198118496620022,48.63052379296909,68.6217276059472,89.85914324728806,78.61986437973674,19.465496609493417,1.874750698045473,0.03988831272437176,0,12.325488631830874,2507,95.72020000346023
3766,Acer,platanoides,Broadleaf,NA,7161,481990.53,5456505.43,11.81,11.81,6.974908950019373,3.67706272352192,-1.0472655565429543,2.577668624673457,0.806343493249885,69.46919798527702,82.06121658271988,0,0,0,2.7800000000000002,5.5600000000000005,6.84,7.640000000000001,8.03,8.36,8.58,8.8,9,9.14,9.290000000000001,9.46,9.65,9.910000000000005,10.21,10.68,17.836370686312524,18.069018999612254,21.132221791392013,23.65257851880574,26.599457153935635,31.097324544397054,42.846064366033346,74.71888328809617,94.64908879410625,2213423,1903,857.5834947694692,301.55644004675696,-0.8984744468156434,2.9376185885434807,13.955895461463985,13.955895461463985,24.140889473001774,44.0281862075166,66.9107079848723,89.19957911343653,74.0798140255715,21.81325067803177,3.874467260751647,0.2324680356450988,0,17.008911274699727,2581,119.78010000212127
4880,Thuja,plicata,Coniferous,NA,3094,481323.35000000003,5456786.7,30.43,30.43,18.286935560859188,6.727205323485154,-0.5826060641318295,2.8680421311578055,0.9359398038410702,54.701670644391406,97.80429594272077,6.025,8.866,11.03,12.63,13.91,15.185999999999998,16.409,17.206,18.216,19.35,20.19,20.824,21.66,22.536,23.315,24.29,25.189,26.55,27.903,2.292263610315186,5.109837631327602,10.506208213944603,18.24259789875836,30.08595988538682,45.176695319961794,62.607449856733524,80.42024832855779,93.17096466093601,1275139,1324,608.6582338902148,249.43777592227542,-0.41627676113487705,2.3086938638852335,2.9398363629376876,10.24421651286644,29.25390878955157,48.65791101989665,68.25797030755079,88.91446344280898,70.88305489260142,25.584725536992842,3.341288782816229,0.1909307875894988,0,2.195704057279236,2095,62.66029999759076
5476,Liriodendron,tulipifera,Broadleaf,NA,7807,481797.74,5456451.65,15.92,15.92,7.683454365406833,4.8053482639612195,-0.45065500856894486,1.9367344403479196,0.8930217675801692,60.5875557022611,77.7355999339825,0,0,0,0.66,3.9299999999999997,5.773999999999999,6.953000000000003,7.75,8.21,8.64,9.3,9.85,10.370000000000001,10.926000000000004,11.535000000000009,12.01,12.67,13.34,14.200999999999995,22.04061416542843,23.311870562984975,26.76242364206703,32.59039128281327,42.281657586263826,57.38814594683837,71.68565296351329,85.57041439656595,95.69093610698366,4368725,1490,721.0306981350058,308.4007203943277,-0.21549384164618343,2.249152329199239,20.321741469192954,20.321741469192954,32.52365392648885,50.66624701715031,69.15113677331487,89.29960114220968,61.80887935302856,30.63211751114045,6.89882818947021,0.5776530780656874,0.0825218682950982,16.702426142927877,6059,209.01060000337193
5433,Liquidambar,styraciflua,Broadleaf,NA,8893,481777.4,5456349.01,11.89,11.89,4.332591911764706,3.4858378156460277,0.09065648829205762,1.8327508976573745,0.8271442249638974,50.91911764705882,68.01470588235294,0,0,0,0,0,0.1460000000000002,3.302000000000001,3.7420000000000004,4.05,4.36,5.113000000000001,5.556000000000002,6.0960000000000045,6.48,6.940000000000001,7.57,8.506500000000003,9.07,9.67,32.04419889502763,32.04419889502763,37.569060773480665,52.30202578268877,64.27255985267035,77.34806629834254,83.79373848987109,93.00184162062615,98.34254143646409,361173,1394,663.9209558823529,281.5732099505986,-0.07146398058296348,2.5834549551981447,32.73611261085408,32.73611261085408,35.18507751133114,54.68321275399878,73.1139924634455,90.53251488898671,67.83088235294117,28.308823529411764,3.860294117647059,0,0,27.75735294117647,544,29.096599996997135
4868,Prunus,serrulata,Broadleaf,NA,2594,481373.21,5456816.86,5.12,5.12,2.2933333333333334,1.2376644671854053,-0.5971102675404921,3.739684738792688,0.37282784332015056,80.95238095238095,80.95238095238095,0,0,0.18,2.54,2.66,2.66,2.67,2.67,2.68,2.68,2.69,2.69,2.69,2.69,2.7,2.7,2.71,2.71,2.72,20,20,20,20,25,100,100,100,100,19584,1428,932.5714285714286,295.6747489097727,-0.8497779031242966,3.9754731544226356,20.5984477124183,20.5984477124183,34.32393790849673,53.44669117647059,75.15829248366013,93.93382352941177,100,0,0,0,0,14.285714285714285,21,0.743999999821186
4010,Sequoiadendron,giganteum,Coniferous,NA,7368,481331.93,5456486.55,19.21,19.21,12.400163132137031,3.8446188485975408,-0.5721725180866218,3.3164399388399497,0.872745072584691,55.62805872756933,98.20554649265905,7.032,7.72,7.948,8.484,9.4,10.252,10.992,11.75,12.434,12.93,13.41,13.96,14.378000000000002,14.698,15.300000000000002,15.82,16.204,17.000000000000007,18.142,1.7973856209150325,1.7973856209150325,3.1045751633986924,9.803921568627452,27.287581699346404,37.41830065359477,55.55555555555555,75.98039215686273,91.66666666666666,456083,1304,744.0179445350734,221.67503597133427,-0.7794831506979188,3.8022609290411458,1.1524218179585732,11.089428897810267,32.653267058846744,52.03877364427088,70.79128141149747,90.19345163051462,85.64437194127244,13.539967373572596,0.8156606851549755,0,0,1.794453507340946,613,41.6904000016812
